order_id,customer_name,customer_gender,date_of_birth,email,phone,country,city,region,pincode,customer_segment,product_category,product_name,quantity,unit_price,discount,order_date,payment_mode,order_status,revenue,flag_negative_qty,flag_invalid_discount,duplicates_order_id,duplicate_order_id
ORD11100,Mark Frazier,Female,,,,UNITED KINGDOM,Sotofort,West,83418.0,Consumer,Home & Kitchen,Cushion Cover,3,478.06,0.0,,Net Banking,Pending,1434.18,False,True,unique,unique
ORD11948,Dana Levy,Female,,tjackson@example.net,(611)856-2306x78019,United States,Johnsonland,South,,Home Office,Electronics,Smartwatch,3,476.25,0.0,,Upi,Pending,1428.75,False,True,unique,unique
ORD12172,Kirsten Waller,Female,,erikajackson@example.net,,UNITED KINGDOM,Bryantton,North,18057.0,Corporate,Clothing,Winter Jacket,3,475.26,0.0,,Debit Card,Shipped,1425.78,False,True,unique,unique
ORD11116,Christine Santana,Female,,bmolina@example.net,+1-434-751-5025,UNITED STATES,Ronaldbury,North,1080.0,Consumer,Sports,Yoga Mat,5,284.45,0.0,,Credit Card,Returned,1422.25,False,True,unique,unique
ORD10597,Sheila Jenkins,Female,,andrea26@example.net,(427)803-6924x92693,CANADA,Taylorberg,East,64291.0,Home Office,Books,Cook Book,3,498.36,0.05,,Cash On Delivery,Pending,1420.33,False,True,unique,unique
ORD10436,Michael Gomez,Male,,jmorrow@example.net,919.492.5502,India,Linville,South,88836.0,Consumer,Clothing,Running Shoes,5,283.44,0.0,,Debit Card,Cancelled,1417.2,False,True,unique,unique
ORD10228,Carla Thomas,Female,,,5642474212,India,Alexanderfort,North,65859.0,Consumer,Electronics,Smartwatch,5,330.67,0.15,2024-02-01,Credit Card,Shipped,1405.35,False,True,unique,unique
ORD10969,David Jones,Female,1995-12-28,andrewsjohn@example.org,,India,East Ethan,North,61276.0,Corporate,Beauty,Lipstick Set,5,310.43,0.1,,Cash On Delivery,Returned,1396.94,False,True,unique,unique
ORD11409,Sonia Manning,Female,,,001-552-989-0566x518,India,Jodymouth,South,,Consumer,Beauty,Lipstick Set,5,294.01,0.05,,Cash On Delivery,Shipped,1396.55,False,True,unique,unique
ORD10247,Darius Coleman,Female,,pbradford@example.net,,India,Robertside,West,76044.0,Home Office,Books,Self-Help Book,5,277.42,0.0,,Net Banking,Cancelled,1387.1,False,True,unique,unique
ORD11583,Chris Gillespie,Male,,probbins@example.com,(378)208-7857,India,East Amber,South,49277.0,Consumer,Electronics,Laptop Stand,5,277.18,0.0,,Credit Card,Returned,1385.9,False,True,unique,unique
ORD12595,Daniel Hunter,Male,1996-02-04,jim05@example.org,,India,Sarafort,East,,Corporate,Electronics,Laptop Stand,5,277.02,0.0,2024-12-10,Credit  Card,Delivered,1385.1,False,True,unique,unique
ORD12457,Kimberly Mcfarland,Female,,ugeorge@example.net,(357)676-5439x59289,UNITED STATES,Youngland,North,22283.0,Corporate,Home & Kitchen,Non-stick Pan,3,461.34,0.0,,Net Banking,Returned,1384.02,False,True,unique,unique
ORD12966,James Dixon,Male,,robert15@example.org,+1-986-681-5915x6740,United States,South Desireetown,North,56021.0,Consumer,Home & Kitchen,Storage Box,3,460.73,0.0,,Upi,Delivered,1382.19,False,True,unique,unique
ORD11065,Drew Martinez,Male,,zevans@example.com,+1-476-202-4986x634,United Kingdom,Johnmouth,South,83948.0,Consumer,Clothing,Formal Shirt,3,458.09,0.0,,Cash On Delivery,Pending,1374.27,False,True,unique,unique
ORD12628,Michael French,Female,,fbonilla@example.org,+1-443-706-2873x451,United Kingdom,New Scottberg,East,70882.0,Home Office,Home & Kitchen,Blender,3,481.49,0.05,2024-06-18,Upi,Cancelled,1372.25,False,True,unique,unique
ORD11655,Edward Wright,Female,1971-05-05,,(656)570-7190x5657,India,Burnston,West,42135.0,Consumer,Sports,Dumbbell Set,5,274.33,0.0,2023-07-10,Credit Card,Pending,1371.65,False,True,unique,unique
ORD10619,Jenna Santos,Male,,pmorrison@example.net,663.721.0613x39439,UNITED STATES,Brownbury,North,74798.0,Consumer,Sports,Yoga Mat,3,456.37,0.0,,Debit Card,Cancelled,1369.11,False,True,unique,unique
ORD12186,Chad Livingston,Male,1997-03-19,michael96@example.net,757-834-9438,United States,East Thomas,South,74830.0,Consumer,Home & Kitchen,Non-stick Pan,5,287.83,0.05,,Cash On Delivery,Cancelled,1367.19,False,True,unique,unique
ORD10018,Raymond Bell,Male,,sheila14@example.org,001-340-819-6556,United Kingdom,West Bradley,East,57655.0,Home Office,Home & Kitchen,Cushion Cover,5,341.36,0.2,2023-01-02,Debit Card,Cancelled,1365.44,False,True,unique,unique
ORD11446,Katherine Smith,Female,,kyle91@example.com,+1-873-326-0968x56888,India,Port Alexandrafort,West,26776.0,Consumer,Home & Kitchen,Cushion Cover,5,320.63,0.15,,Credit Card,Shipped,1362.68,False,True,unique,unique
ORD11489,Jennifer Kennedy,Male,,mperkins@example.org,883-702-4264,India,Jocelynshire,East,3718.0,Consumer,Beauty,Sunscreen SPF50,5,272.48,0.0,,Cash On Delivery,Returned,1362.4,False,True,unique,unique
ORD10643,Veronica Nelson,Female,1983-12-10,sanchezrichard@example.org,892.923.4103x469,India,East Craig,East,11248.0,Consumer,Electronics,USB-C Hub,3,451.83,0.0,,Cash On Delivery,Pending,1355.49,False,True,unique,unique
ORD10497,Shannon Curry,Female,,henrycheryl@example.net,(906)449-6935,UNITED KINGDOM,Maryport,West,88053.0,Home Office,Sports,Dumbbell Set,3,451.76,0.0,2023-12-21,Cash On Delivery,Cancelled,1355.28,False,True,unique,unique
ORD11044,Tracie Johnson,Female,,owillis@example.com,001-929-282-6893x34864,India,Lake Leslie,West,55646.0,Consumer,Sports,Yoga Mat,5,318.84,0.15,,Debit Card,Shipped,1355.07,False,True,unique,unique
ORD11415,Rita Walker,Male,,fpatel@example.net,(771)270-8049x29328,United States,Hullville,West,,Corporate,Books,Self-Help Book,5,284.95,0.05,,Credit Card,Cancelled,1353.51,False,True,unique,unique
ORD10405,Rebecca Martinez,Male,,saundersjoel@example.net,469-506-7447x16392,United States,Katieview,West,92376.0,Consumer,Home & Kitchen,LED Lamp,3,499.73,0.1,,Upi,Shipped,1349.27,False,True,unique,unique
ORD12829,Michelle Molina,Male,,sarafernandez@example.net,342-673-5022,India,South Melanieton,West,90996.0,Consumer,Clothing,Running Shoes,3,472.9,0.05,,Debit Card,Cancelled,1347.76,False,True,unique,unique
ORD10840,Jeffery Barry,Female,,davidpearson@example.net,001-607-559-8897x86533,CANADA,New Christopherfurt,South,43599.0,Home Office,Sports,Dumbbell Set,5,269.48,0.0,,Net Banking,Pending,1347.4,False,True,unique,unique
ORD11037,Tina Wilson,,1975-06-03,rrojas@example.net,001-323-808-8295x8684,United Kingdom,East Deborah,North,,Corporate,Beauty,Hair Serum,5,298.11,0.1,,Upi,Pending,1341.5,False,True,unique,unique
ORD11064,Matthew Austin,Female,,wilsonjared@example.net,533-491-3325x2861,India,Lake Carla,North,44480.0,Consumer,Books,Cook Book,3,446.93,0.0,,Cash On Delivery,Cancelled,1340.79,False,True,unique,unique
ORD12328,Emily Carroll,Male,,lori53@example.net,(467)413-6463x5145,United States,East Donald,South,43116.0,Home Office,Sports,Yoga Mat,5,297.24,0.1,,Cash On Delivery,Returned,1337.58,False,True,unique,unique
ORD12832,Alexander Payne,Male,,xlee@example.com,(793)897-2520,India,Robertmouth,South,81615.0,Home Office,Sports,Cricket Bat,3,444.85,0.0,,Credit Card,Returned,1334.55,False,True,unique,unique
ORD10291,Angela Thomas,,,figueroapatricia@example.org,853-953-9613,CANADA,Kathyshire,South,78311.0,Home Office,Books,Fiction Novel,3,444.55,0.0,,Upi,Shipped,1333.65,False,True,unique,unique
ORD12234,Monica Wiggins,Female,,uturner@example.org,001-689-954-0584x743,United States,Dennishaven,South,,Home Office,Clothing,Winter Jacket,3,493.92,0.1,,Credit Card,Cancelled,1333.58,False,True,unique,unique
ORD10350,Sue Martinez,,1985-01-09,robert97@example.org,,United States,East Laura,South,8429.0,Corporate,Sports,Cricket Bat,3,444.4,0.0,,Credit Card,Delivered,1333.2,False,True,unique,unique
ORD12437,David Pena,Male,,ramirezchristopher@example.com,400-419-8011x063,India,Marybury,West,21329.0,Corporate,Electronics,USB-C Hub,3,436.82,0.0,2023-10-08,Net Banking,Shipped,1310.46,False,True,unique,unique
ORD11293,Sabrina Acosta,Male,1977-11-20,walterkatherine@example.com,+1-999-526-6536x197,India,South Jayshire,South,40273.0,Consumer,Clothing,Men's T-Shirt,3,485.08,0.1,,Cash On Delivery,Pending,1309.72,False,True,unique,unique
ORD12920,Leslie Shelton,Male,,rwells@example.com,6137109862,United States,North Samantha,East,,Corporate,Beauty,Hair Serum,5,261.63,0.0,,Net Banking,Shipped,1308.15,False,True,unique,unique
ORD12446,Christian Scott,Female,,coffeyjohn@example.com,299.970.6581x1245,United States,Piercechester,West,29826.0,Consumer,Books,Self-Help Book,3,435.44,0.0,,Net Banking,Delivered,1306.32,False,True,unique,unique
ORD11099,Gina Cooper,Male,,,+1-861-320-9281x5780,United States,East Davidland,East,,Consumer,Clothing,Men's T-Shirt,3,456.12,0.05,,Debit Card,Shipped,1299.94,False,True,unique,unique
ORD12905,Jeffery Prince,Male,2004-04-01,,510.761.0420x307,United States,New Peter,West,19368.0,Home Office,Books,Cook Book,3,432.33,0.0,,Cash On Delivery,Cancelled,1296.99,False,True,unique,unique
ORD11918,Charles Chase,Male,,salasamanda@example.net,(406)930-4165,CANADA,South Christopher,South,74743.0,Consumer,Electronics,Smartwatch,3,431.61,0.0,,Cash On Delivery,Pending,1294.83,False,True,unique,unique
ORD10471,Matthew Johnston,Female,,david59@example.net,(999)761-0023x117,India,Port Lindsey,East,96530.0,Home Office,Books,Kids Story Book,5,258.76,0.0,,Credit  Card,Cancelled,1293.8,False,True,unique,unique
ORD12606,Amy Clark,Female,1963-09-26,gutierrezscott@example.org,(617)975-9414,CANADA,Mclaughlintown,East,,Consumer,Books,Kids Story Book,3,430.06,0.0,,Credit Card,Returned,1290.18,False,True,unique,unique
ORD12770,Allen Welch,Male,1996-06-04,jamiesmith@example.org,819.855.7632x951,United States,North Nancy,North,91035.0,Home Office,Sports,Yoga Mat,3,452.57,0.05,,Upi,Returned,1289.82,False,True,unique,unique
ORD12392,Mrs. Amanda Pearson Md,Female,2003-03-09,phelpsdavid@example.com,(347)693-9334,United States,East Ralphshire,West,84668.0,Home Office,Electronics,Bluetooth Speaker,3,475.71,0.1,,Cash On Delivery,Shipped,1284.42,False,True,unique,unique
ORD11259,Amy Hodges,Male,,,801-652-7311x722,United Kingdom,West Travismouth,South,55695.0,Corporate,Books,Cook Book,5,256.79,0.0,,Credit Card,Shipped,1283.95,False,True,unique,unique
ORD11615,Bryan Richardson,Female,,,783-947-9230,India,West Mark,East,26265.0,Corporate,Clothing,Men's T-Shirt,3,427.96,0.0,,Debit Card,Pending,1283.88,False,True,unique,unique
ORD12641,Raymond Chen,Male,,uyork@example.com,001-477-332-3724x929,CANADA,East Devon,East,1197.0,Corporate,Books,Kids Story Book,5,255.19,0.0,2024-11-07,Upi,Returned,1275.95,False,True,unique,unique
ORD12086,Jeff Warren,Female,,ryanshannon@example.org,927-524-7711x578,CANADA,Caseyside,North,11652.0,Home Office,Electronics,Earbuds,5,298.86,0.15,,Upi,Cancelled,1270.16,False,True,unique,unique
ORD10068,Emily Collins,Male,,wking@example.net,845.905.4156,UNITED KINGDOM,Morganburgh,South,65539.0,Corporate,Beauty,Hair Serum,5,253.94,0.0,,Cash On Delivery,Shipped,1269.7,False,True,unique,unique
ORD10081,Katie Hicks,Female,1984-02-10,thomas05@example.com,+1-916-494-0974x99309,CANADA,Hernandezbury,North,4639.0,Corporate,Clothing,Formal Shirt,3,422.05,0.0,2024-02-22,Credit Card,Shipped,1266.15,False,True,unique,unique
ORD10692,Kevin Hogan,,,hallisabella@example.org,+1-576-492-0828,United Kingdom,North William,South,80048.0,Consumer,Clothing,Men's T-Shirt,3,421.76,0.0,,Upi,Returned,1265.28,False,True,unique,unique
ORD11985,Peter Todd,Female,1984-01-14,cherylwaller@example.org,001-269-942-6166x6471,CANADA,West Ian,East,45281.0,Consumer,Home & Kitchen,Non-stick Pan,3,496.16,0.15,,Cash On Delivery,Delivered,1265.21,False,True,unique,unique
ORD11097,Matthew White,Female,,russell62@example.org,464-571-8559x40799,India,West Laurastad,West,95784.0,Corporate,Clothing,Winter Jacket,3,495.07,0.15,2024-08-09,Debit Card,Pending,1262.43,False,True,unique,unique
ORD11275,Angel Barnett,Male,,tclark@example.org,001-818-707-3920x02585,India,East Kaylee,East,92710.0,Corporate,Clothing,Winter Jacket,3,494.04,0.15,2023-12-15,Cash On Delivery,Cancelled,1259.8,False,True,unique,unique
ORD12574,Michael Lynch,Female,,laurenenglish@example.net,(523)419-7895,United States,North Rebeccaton,South,89615.0,Consumer,Books,Self-Help Book,5,251.89,0.0,,Credit Card,Pending,1259.45,False,True,unique,unique
ORD12088,Mary Williamson,Male,,zmendoza@example.org,001-818-922-4792x2476,United Kingdom,Lake Stephenfurt,North,58581.0,Home Office,Electronics,Bluetooth Speaker,3,417.14,0.0,,Credit  Card,Delivered,1251.42,False,True,unique,unique
ORD12476,Jason Brooks,Female,,margaret37@example.org,(643)361-1168x5952,India,Wilsonhaven,West,65240.0,Home Office,Electronics,USB-C Hub,5,250.24,0.0,,Credit Card,Shipped,1251.2,False,True,unique,unique
ORD10509,Marcus Powell,Female,,chrishernandez@example.net,,India,West Gregory,East,74381.0,Consumer,Electronics,Laptop Stand,5,250.2,0.0,,Credit Card,Cancelled,1251.0,False,True,unique,unique
ORD10396,Joshua Green,Male,,ricardomiller@example.com,+1-462-783-1435x98926,United States,Graybury,South,10662.0,Corporate,Books,Self-Help Book,5,263.13,0.05,,Credit Card,Pending,1249.87,False,True,unique,unique
ORD12272,Danielle Gonzalez,Male,1970-01-01,jfuentes@example.net,386.989.8258,India,New Monica,North,57344.0,Corporate,Electronics,Smartwatch,5,248.38,0.0,,Cash On Delivery,Pending,1241.9,False,True,unique,unique
ORD12356,John Chambers,Male,,bishopcheryl@example.org,+1-579-890-4636x91991,CANADA,Alyssaside,South,,Corporate,Beauty,Lipstick Set,3,413.56,0.0,,Cash On Delivery,Shipped,1240.68,False,True,unique,unique
ORD12118,Karl Hunter,Male,,gwilson@example.net,675-405-2201x1270,UNITED STATES,Lake Mike,East,75201.0,Consumer,Beauty,Hair Serum,3,435.21,0.05,,Cash On Delivery,Pending,1240.35,False,True,unique,unique
ORD12782,Mrs. Angel Mccullough Dds,Female,,nealkatelyn@example.com,501.410.4708x44445,United Kingdom,Richardberg,East,12217.0,Corporate,Home & Kitchen,Blender,3,434.58,0.05,2024-12-11,Debit Card,Cancelled,1238.55,False,True,unique,unique
ORD12839,Lauren Mckee,Male,,maryyoung@example.net,+1-795-787-4279x6304,United States,New Tammyport,West,,Consumer,Books,Kids Story Book,3,485.46,0.15,2024-12-10,Upi,Delivered,1237.92,False,True,unique,unique
ORD10304,William Scott,Male,,kennethvillarreal@example.org,456.604.1776x561,India,West Robertside,East,97204.0,Home Office,Electronics,Smartwatch,3,412.54,0.0,,Debit Card,Returned,1237.62,False,True,unique,unique
ORD12274,Tanya Thompson,Female,,brian67@example.org,001-826-962-8107x6777,UNITED KINGDOM,Lake Carolyn,South,,Consumer,Home & Kitchen,Cushion Cover,3,456.7,0.1,,Debit Card,Cancelled,1233.09,False,True,unique,unique
ORD11199,Luke Gross,Male,,sbonilla@example.net,(469)810-0822x4216,CANADA,East Gloria,East,83445.0,Home Office,Beauty,Face Wash,3,456.12,0.1,2024-08-14,Credit Card,Returned,1231.52,False,True,unique,unique
ORD11424,Mrs. Julie Carter,Female,,brandi02@example.net,(229)576-1166x2866,United States,Candiceberg,North,,Consumer,Beauty,Face Wash,5,245.52,0.0,,Credit Card,Pending,1227.6,False,True,unique,unique
ORD12323,Timothy Sanders,Male,,jonherrera@example.org,844.425.3968x527,United States,New Coreyside,West,13884.0,Consumer,Sports,Dumbbell Set,3,480.85,0.15,,Upi,Returned,1226.17,False,True,unique,unique
ORD11527,Cheryl Malone,Male,,aatkins@example.org,+1-220-843-4743x34421,United States,Carlton,South,3228.0,Consumer,Home & Kitchen,Cushion Cover,3,407.79,0.0,2023-08-03,Net Banking,Shipped,1223.37,False,True,unique,unique
ORD12721,Latoya Wright,Female,,rushnathan@example.org,001-818-815-9588x1236,United States,New Dianeburgh,South,30935.0,Corporate,Electronics,Laptop Stand,3,452.8,0.1,,Cash On Delivery,Delivered,1222.56,False,True,unique,unique
ORD12298,Leonard Hernandez,Female,,reesemichael@example.com,779.390.6183x442,United States,New Benjaminmouth,West,34671.0,Home Office,Beauty,Face Wash,5,304.71,0.2,,Credit  Card,Delivered,1218.84,False,True,unique,unique
ORD11215,Chad Soto,Male,1996-07-27,yschaefer@example.com,,UNITED STATES,North Carolberg,West,93640.0,Home Office,Home & Kitchen,LED Lamp,3,477.51,0.15,,Cash On Delivery,Shipped,1217.65,False,True,unique,unique
ORD12397,Matthew Castillo,Male,,hamiltonandrew@example.org,469.360.9566x11828,United States,South Lawrencechester,West,,Home Office,Sports,Football,3,476.85,0.15,,Credit Card,Pending,1215.97,False,True,unique,unique
ORD10193,Ruben Huff,Male,,wilsonchristian@example.net,490.680.7595x7947,United States,Walkershire,East,17310.0,Home Office,Books,Self-Help Book,3,404.81,0.0,,Debit Card,Cancelled,1214.43,False,True,unique,unique
ORD10432,Shawn Fleming,Male,,figueroajohn@example.net,5218462961,United Kingdom,Caldwellstad,West,61564.0,Corporate,Clothing,Winter Jacket,5,242.2,0.0,2023-12-08,Credit Card,Returned,1211.0,False,True,unique,unique
ORD11732,Rhonda Bradford,Male,,mary81@example.org,953.473.9652,UNITED STATES,Beverlyside,East,51955.0,Home Office,Electronics,USB-C Hub,3,423.4,0.05,2023-11-18,Credit Card,Shipped,1206.69,False,True,unique,unique
ORD12362,Victoria Grimes,Female,,susan68@example.com,377-630-7909,CANADA,Griffinland,West,,Corporate,Home & Kitchen,Cushion Cover,3,446.74,0.1,,Debit Card,Returned,1206.2,False,True,unique,unique
ORD11256,Robert Serrano,Female,,paulreed@example.org,683.612.4977x36772,United States,Lake Kevin,South,83032.0,Home Office,Books,Self-Help Book,3,401.76,0.0,,Credit  Card,Returned,1205.28,False,True,unique,unique
ORD11853,Gary Carpenter,Female,,javieringram@example.com,(292)468-9947x38793,India,Gregoryborough,East,,Home Office,Electronics,Earbuds,3,399.27,0.0,,Cash On Delivery,Returned,1197.81,False,True,unique,unique
ORD11529,Stephanie Hansen,Female,,despinoza@example.com,(377)551-3877x12398,United States,Dayburgh,West,5969.0,Home Office,Books,Self-Help Book,5,280.01,0.15,,Cash On Delivery,Pending,1190.04,False,True,unique,unique
ORD12981,Stephanie Franklin,Male,,timothy90@example.org,,India,Chadbury,East,,Consumer,Beauty,Face Wash,5,237.81,0.0,,Credit  Card,Delivered,1189.05,False,True,unique,unique
ORD12645,Alexandra Lowery,Male,,charlesrobinson@example.net,,India,Shermanborough,South,61083.0,Consumer,Books,Fiction Novel,5,279.56,0.15,2023-07-27,Cash On Delivery,Pending,1188.13,False,True,unique,unique
ORD12288,Laura Mckenzie,Female,,,001-239-519-4743x729,UNITED STATES,Mollyland,North,91452.0,Corporate,Home & Kitchen,Cushion Cover,3,439.98,0.1,,Upi,Pending,1187.95,False,True,unique,unique
ORD11220,Ashley Herring,Male,,ogibson@example.com,+1-743-814-8722x557,United States,Dalemouth,North,35938.0,Home Office,Home & Kitchen,Storage Box,5,235.95,0.0,2024-04-18,Debit Card,Shipped,1179.75,False,True,unique,unique
ORD12111,Lance Brown,Male,,,590.859.5094x28168,CANADA,West Stephanie,South,64966.0,Consumer,Home & Kitchen,Blender,3,491.13,0.2,,Debit Card,Pending,1178.71,False,True,unique,unique
ORD11114,Michelle Harris,Male,,cjones@example.net,705-983-5345x81956,CANADA,New Mike,South,48308.0,Consumer,Home & Kitchen,Cushion Cover,3,461.27,0.15,,Credit Card,Cancelled,1176.24,False,True,unique,unique
ORD12324,William Cruz,Female,1966-07-02,nicole80@example.net,702.309.7909x6351,India,South Matthewborough,East,,Consumer,Home & Kitchen,Non-stick Pan,5,234.66,0.0,,Credit Card,Delivered,1173.3,False,True,unique,unique
ORD10515,Ryan Charles,Female,1975-10-16,rebeccamatthews@example.com,606.560.1382x41270,India,Thompsontown,West,41285.0,Home Office,Sports,Football,3,487.67,0.2,,Net Banking,Delivered,1170.41,False,True,unique,unique
ORD11671,Donald Bridges,Male,,amber83@example.org,800-935-6303x282,United Kingdom,West Elizabeth,East,80765.0,Home Office,Books,Kids Story Book,5,466.45,0.5,,Upi,Returned,1166.12,False,True,unique,unique
